scenario,sadness,joy,love,anger,fear,surprise
gender relations for the global society of the future are less researched and present in the public consciousness than technological or economic trend disruptions.,0.05942295491695404,0.012533016502857208,0.009026728570461273,0.8904632329940796,0.02709352970123291,0.0014605495380237699
women in developing countries increasingly cultivate their own agricultural land or migrate to metropolitan areas far away from their place of birth in order to work in export-oriented companies.,0.008085877634584904,0.9183018207550049,0.001823512138798833,0.0206393301486969,0.04915270209312439,0.001996776554733515
"working conditions and wages in developing countries are often poor, but for women, employment is still financial independence, autonomy, an increasing level of information and education as well as the expansion of your networks beyond family ties.",0.007738839834928513,0.9649350643157959,0.0023987703025341034,0.014764511026442051,0.0077032349072396755,0.0024595672730356455
"the economy and the desire for freedom of women results in significant social cascade effects: as a population average, women make greater use of opportunities for advancement through education and convey this attitude to their children.",0.046565067023038864,0.43068912625312805,0.008793558925390244,0.138632670044899,0.3311261832714081,0.04419339820742607
"woman in developing countries pay more attention than average to initiatives on health, family planning and environmental protection because their workforce depends on them.",0.0005522503051906824,0.9967679977416992,0.0008320405031554401,0.0007256873650476336,0.000496072752866894,0.0006260015070438385
"by advocating for genderneutral property rights, the risks of lower agricultural investment was reduced.",0.033222880214452744,0.10011626034975052,0.01321350410580635,0.5619065165519714,0.28167757391929626,0.009863251820206642
women in developing countries take out the majority of micro loans and reinvest savings in their small businesses.,0.07280264794826508,0.10081245005130768,0.006167738698422909,0.6516110897064209,0.16072191298007965,0.0078841932117939
women in developing countries use it technology to expand their social radius beyond patriarchal control.,0.0760156586766243,0.14745555818080902,0.01799989864230156,0.5916025042533875,0.1530224084854126,0.013903929851949215
"women in developing countries join together to form networks and cooperatives or invest in their communities in order to base their progress on an economically, socially and ecologically sustainable basis.",0.03589964285492897,0.07184541970491409,0.00581540958955884,0.7411122918128967,0.13624872267246246,0.009078530594706535
the societies in developing and emerging countries react to the emancipation of women highly positively.,0.027091339230537415,0.0666574239730835,0.0032387671526521444,0.21440957486629486,0.6778380870819092,0.010764800943434238
women in developing countries are the main change agents and pioneers in key areas.,0.007709174416959286,0.9397560954093933,0.003579919459298253,0.035432081669569016,0.010987767018377781,0.0025348016060888767
"a reduction in working hours, as demanded by trade unions and employee associations, is now often practiced because of economic crisis situations.",0.022041697055101395,0.6002829670906067,0.007815822027623653,0.32291141152381897,0.04170674458146095,0.0052413614466786385
many employees experience a reduction in working hours as increasingly contrary to their actual needs.,0.08890487253665924,0.30384594202041626,0.01227637380361557,0.1821632832288742,0.37901410460472107,0.03379539027810097
"the need for more time sovereignty, i.e. for the individual to determine how time is used, is growing.",0.06732527166604996,0.33864957094192505,0.01823662966489792,0.21637922525405884,0.342986524105072,0.016422737389802933
"the reasons for more time sovereignty in employment are to be found in the intensification of work, the difficult work-life balance and the low increase in wages.",0.10251179337501526,0.01539443526417017,0.0028001321479678154,0.5816829204559326,0.29370611906051636,0.00390459387563169
"drivers and dynamics are more time sovereignty in employment, the need for ways to combine family, leisure time and work is the driver for the need for more time sovereignty.",0.05611106753349304,0.4972246289253235,0.00912232045084238,0.2773842215538025,0.14848124980926514,0.011676505208015442
"for 69% of the population and 78% of parents, improving the compatibility of family and work is one of the urgent political tasks.",0.01001760084182024,0.023658087477087975,0.002585655776783824,0.7329995036125183,0.22673144936561584,0.004007732030004263
starting a family influences the employment behavior of employees more than ever.,0.043930623680353165,0.5889258980751038,0.00689092930406332,0.33867016434669495,0.017598416656255722,0.003983927424997091
a high rate of mothers limit their ability to work up to the age of 30 and only reach the highest employment rate at the age of around 49.,0.05635411664843559,0.2977279722690582,0.010121543891727924,0.4547891616821289,0.16361983120441437,0.01738736778497696
childfree women or women who later enter the active family phase have the highest employment rate in the younger years.,0.0072399829514324665,0.9655801653862,0.003578771138563752,0.018104571849107742,0.0034876822028309107,0.002008854178711772
"there is a growing desire among men to deal more intensively with the family, even in the early stages of working life.",0.034490883350372314,0.11825425177812576,0.006221654359251261,0.8242255449295044,0.013394494540989399,0.0034132145810872316
valuing family and time of employees are moving more and more into the focus of working environments’ interests.,0.035678353160619736,0.49497467279434204,0.005903929937630892,0.3456741273403168,0.11083044856786728,0.006938412319868803
everyday life and individual lifestyle drives employees for a more effective and flexible division of working hours.,0.013488038443028927,0.8976620435714722,0.0020623900927603245,0.010232481174170971,0.04534211754798889,0.031212881207466125
"flexible working hours, shorter work in the family phases, flexible retirement as well as the opportunity to take educational offers are an integral part of every career.",0.0636008083820343,0.1627107709646225,0.009538956917822361,0.40086179971694946,0.35042861104011536,0.0128590427339077
